3054,1000,100044880,0
288,1000,100044940,0
1339,1000,100044940,0
3054,1000,100044964,0
288,1000,100045024,0
1339,1000,100045024,0
3054,1000,100045048,0
288,1000,100045108,0
1339,1000,100045108,0
3054,1000,100045132,0
288,1000,100045192,0
1339,1000,100045192,0
3054,1000,100045216,0
288,1000,100045276,0
1339,1000,100045276,0
3054,1000,100045300,0
288,1000,100045360,0
1339,1000,100045360,0
3054,1000,100045384,0
288,1000,100045444,0
1339,1000,100045444,0
3054,1000,100045468,0
288,1000,100045528,0
1339,1000,100045528,0
3054,1000,100045552,0
288,1000,100045612,0
1339,1000,100045612,0
3054,1000,100045636,0
288,1000,100045696,0
1339,1000,100045696,0
288,1000,100045780,0
1339,1000,100045780,0
288,1000,100045864,0
1339,1000,100045864,0
288,1000,100045948,0
1339,1000,100045948,0
288,1000,100046032,0
1339,1000,100046032,0
288,1000,100046116,0
1339,1000,100046116,0
288,1000,100046200,0
1339,1000,100046200,0
288,1000,100046284,0
1339,1000,100046284,0
288,1000,100046368,0
1339,1000,100046368,0
288,1000,100046452,0
1339,1000,100046452,0
288,1000,100046536,0
1339,1000,100046536,0
288,1000,100046620,0
1339,1000,100046620,0
288,1000,100046704,0
1339,1000,100046704,0
288,1000,100046788,0
1339,1000,100046788,0
288,1000,100046872,0
1339,1000,100046872,0
288,1000,100046956,0
1339,1000,100046956,0
3909,500,100047000,0
288,1000,100047040,0
1339,1000,100047040,0
288,1000,100047124,0
1339,1000,100047124,0
288,1000,100047208,0
1339,1000,100047208,0
288,1000,100047292,0
1339,1000,100047292,0
288,1000,100047376,0
1339,1000,100047376,0
288,1000,100047460,0
1339,1000,100047460,0
288,1000,100047544,0
1339,1000,100047544,0
288,1000,100047628,0
1339,1000,100047628,0
288,1000,100047712,0
1339,1000,100047712,0
288,1000,100047796,0
1339,1000,100047796,0
288,1000,100047880,0
1339,1000,100047880,0
288,1000,100047964,0
1339,1000,100047964,0
1154,600,100048000,0
288,1000,100048048,0
1339,1000,100048048,0
288,1000,100048132,0
1339,1000,100048132,0
288,1000,100048216,0
1339,1000,100048216,0
288,1000,100048300,0
1339,1000,100048300,0
288,1000,100048384,0
1339,1000,100048384,0
288,1000,100048468,0
1339,1000,100048468,0
288,1000,100048552,0
1339,1000,100048552,0
288,1000,100048636,0
1339,1000,100048636,0
288,1000,100048720,0
288,1000,100048804,0
288,1000,100048888,0
288,1000,100048972,0
288,1000,100049056,0
288,1000,100049140,0
288,1000,100049224,0
288,1000,100049308,0
288,1000,100049392,0
288,1000,100049476,0
288,1000,100049560,0
288,1000,100049644,0
288,1000,100049728,0
288,1000,100049812,0
288,1000,100049896,0
288,1000,100049980,0
1880,500,100050000,0
288,1000,100050064,0
288,1000,100050148,0
288,1000,100050232,0
288,1000,100050316,0
288,1000,100050400,0
288,1000,100050484,0
288,1000,100050568,0
288,1000,100050652,0
